emp_no,first_name,last_name,to_date,title,salary
13250,Zeydy,Schusler,9999-01-01,Senior Engineer,47829
13250,Zeydy,Schusler,1998-10-27,Engineer,47829
13250,Zeydy,Schusler,1993-10-28,Assistant Engineer,47829
13291,Georg,Stamatiou,9999-01-01,Senior Engineer,54720
13291,Georg,Stamatiou,1993-10-30,Engineer,54720
13299,Guiseppe,Butner,1998-09-13,Staff,40000
13332,Nidapan,Pearson,9999-01-01,Senior Engineer,40000
13332,Nidapan,Pearson,1997-09-23,Engineer,40000
13332,Nidapan,Pearson,1992-09-23,Assistant Engineer,40000
13341,Bodh,Doering,1992-03-10,Staff,40000
13341,Bodh,Doering,9999-01-01,Senior Staff,40000
13368,Kiyokazu,Klassen,9999-01-01,Staff,52872
13386,Khosrow,Sgarro,9999-01-01,Technique Leader,91420
13405,Randy,Baba,9999-01-01,Senior Staff,60799
13415,Nathalie,Speer,9999-01-01,Technique Leader,61838
13422,Vishwani,Gerlach,9999-01-01,Senior Engineer,59466
13422,Vishwani,Gerlach,1995-01-17,Engineer,59466
13451,Gretta,Weiland,1995-08-23,Staff,40000
13451,Gretta,Weiland,9999-01-01,Senior Staff,40000
13457,Shooichi,Parfitt,9999-01-01,Senior Engineer,40812
13457,Shooichi,Parfitt,1991-01-18,Engineer,40812
13458,Feipei,Nivat,9999-01-01,Senior Engineer,41375
13458,Feipei,Nivat,1995-03-02,Engineer,41375
13463,Theron,Berstel,9999-01-01,Senior Engineer,40000
13463,Theron,Berstel,1993-01-25,Engineer,40000
13465,Sasan,Rehfuss,9999-01-01,Engineer,49821
13493,Uinam,Jullig,9999-01-01,Senior Engineer,40000
13493,Uinam,Jullig,1992-09-06,Engineer,40000
13521,Jaewoo,Tasistro,1991-02-18,Engineer,40000
13535,Arunas,Schlenzig,9999-01-01,Senior Engineer,40000
13535,Arunas,Schlenzig,2000-05-19,Engineer,40000
13535,Arunas,Schlenzig,1993-05-19,Assistant Engineer,40000
13578,Tadahiko,Christianini,1997-04-13,Technique Leader,62885
13605,Dmitry,Encarnacion,1991-09-29,Staff,70404
13605,Dmitry,Encarnacion,9999-01-01,Senior Staff,70404
13621,Fei,Haddadi,9999-01-01,Engineer,73192
13621,Fei,Haddadi,1995-02-09,Assistant Engineer,73192
13629,Dzung,Trelles,9999-01-01,Senior Engineer,40000
13629,Dzung,Trelles,1994-01-03,Engineer,40000
13651,Stamatina,Plesums,1990-03-31,Engineer,62278
13670,Moti,Takanami,9999-01-01,Senior Engineer,40000
13680,Denny,Speer,9999-01-01,Staff,46968
13685,Weicheng,Hockney,9999-01-01,Senior Engineer,48322
13685,Weicheng,Hockney,1999-11-29,Engineer,48322
13697,Shuichi,Weedon,9999-01-01,Technique Leader,40000
13698,Domenico,Mitchem,1997-04-20,Engineer,57541
13704,Vishu,Kumaresan,9999-01-01,Senior Engineer,40000
13704,Vishu,Kumaresan,1995-10-01,Engineer,40000
13727,Vitali,Merey,9999-01-01,Staff,50798
13738,Bangqing,Mitchem,9999-01-01,Engineer,48349
13766,Tremaine,Heemskerk,9999-01-01,Senior Staff,43748
13768,Sedat,Lovengreen,1990-09-18,Staff,40000
13775,Arve,Maierhofer,1994-10-21,Staff,70161
13775,Arve,Maierhofer,9999-01-01,Senior Staff,70161
13786,Takushi,Berendt,1995-05-19,Staff,74494
13786,Takushi,Berendt,9999-01-01,Senior Staff,74494
13787,Xiaobin,Sinicrope,9999-01-01,Senior Engineer,40000
13787,Xiaobin,Sinicrope,1996-10-29,Engineer,40000
13788,Takahira,Furedi,1997-04-12,Assistant Engineer,40000
13795,Mayuri,Gewali,1988-03-13,Technique Leader,49749
13809,Kiyotoshi,Basagni,1991-01-12,Staff,43735
13809,Kiyotoshi,Basagni,9999-01-01,Senior Staff,43735
13841,Christophe,Spinelli,9999-01-01,Technique Leader,52277
13846,Guiseppe,Welham,9999-01-01,Senior Staff,61097
13853,Mingsen,Roohalamini,9999-01-01,Senior Staff,61615
13883,Kwangyoen,Barreiro,1991-08-26,Senior Engineer,40000
13884,Kensei,Swift,9999-01-01,Engineer,44785
13894,Ult,Schonegge,9999-01-01,Engineer,48958
13894,Ult,Schonegge,1995-11-28,Assistant Engineer,48958
13904,Youngkon,Cairo,9999-01-01,Senior Engineer,73885
13914,Serge,Albarhamtoshy,1989-01-15,Senior Staff,41526
13916,Vidya,Wynblatt,1995-06-06,Staff,90797
13916,Vidya,Wynblatt,2002-01-12,Senior Staff,90797
13962,Maris,Ghelli,9999-01-01,Senior Engineer,67965
13979,Turgut,Highland,1997-12-26,Senior Engineer,50381
13979,Turgut,Highland,1995-06-08,Engineer,50381
13986,Geraldo,Ramsey,1989-01-19,Staff,46099
13990,Deborah,Schapiro,9999-01-01,Engineer,52723
13990,Deborah,Schapiro,1996-06-10,Assistant Engineer,52723
13999,Florian,Crouzet,2000-02-25,Staff,40000
13999,Florian,Crouzet,9999-01-01,Senior Staff,40000
14015,Manibrata,Picaronny,9999-01-01,Senior Engineer,63084
14034,Aloys,Seghrouchni,1991-08-26,Staff,69700
14034,Aloys,Seghrouchni,9999-01-01,Senior Staff,69700
14041,Shan,DeMori,1995-12-22,Staff,63235
14041,Shan,DeMori,9999-01-01,Senior Staff,63235
14045,Ymte,Alpin,1997-08-12,Staff,40000
14088,Mori,Leslie,1994-11-10,Staff,44821
14088,Mori,Leslie,9999-01-01,Senior Staff,44821
14111,Leszek,Cummings,1999-09-26,Staff,52696
14111,Leszek,Cummings,9999-01-01,Senior Staff,52696
14113,Along,Herber,1988-01-24,Engineer,46841
14118,Kasturi,Anido,9999-01-01,Senior Staff,46248
14139,Sachin,Conry,1996-12-26,Engineer,40000
14254,Chikara,Narahara,1996-11-14,Engineer,50266
14257,Kwok,Massonet,9999-01-01,Staff,40000
14275,Tristan,Aseltine,2000-11-17,Senior Staff,94782
14287,Masali,Highland,1998-06-04,Staff,45483
14287,Masali,Highland,1999-11-10,Senior Staff,45483
14290,Miyeon,Olivero,9999-01-01,Senior Engineer,78736
14292,Susanna,Vigier,1997-02-18,Staff,41846
14292,Susanna,Vigier,9999-01-01,Senior Staff,41846
14322,Shem,Kakkad,9999-01-01,Engineer,50363
14344,Otilia,Buescher,9999-01-01,Technique Leader,41979
14372,Saniya,Srimani,9999-01-01,Engineer,57667
14380,Shigeu,Heemskerk,1994-01-29,Staff,47819
14380,Shigeu,Heemskerk,1997-01-20,Senior Staff,47819
14434,Elvis,Maginnis,9999-01-01,Technique Leader,40000
14439,Raimond,Woycyznski,9999-01-01,Senior Engineer,80654
14439,Raimond,Woycyznski,1994-11-01,Engineer,80654
14478,Munehiro,Boissier,9999-01-01,Senior Staff,40000
14486,Indrajit,Birdsall,9999-01-01,Senior Engineer,40000
14486,Indrajit,Birdsall,1999-08-12,Engineer,40000
14498,Xiong,Selenyi,1994-10-17,Staff,40000
14498,Xiong,Selenyi,9999-01-01,Senior Staff,40000
14513,Samphel,Barreiro,9999-01-01,Senior Staff,83273
14515,Kazuhisa,Versino,9999-01-01,Senior Engineer,61645
14515,Kazuhisa,Versino,1996-02-19,Engineer,61645
14516,Kristian,Underwood,9999-01-01,Senior Staff,73262
14518,Patricia,Peir,9999-01-01,Engineer,64238
14522,Chuanyi,Ranta,9999-01-01,Senior Staff,40000
14537,Babette,Engelmann,9999-01-01,Senior Engineer,48332
14537,Babette,Engelmann,1994-03-17,Engineer,48332
14552,Ibibia,Snyers,9999-01-01,Senior Engineer,40000
14552,Ibibia,Snyers,1999-06-13,Engineer,40000
14582,Kiyokazu,Morrin,9999-01-01,Senior Engineer,40000
14600,Jayson,Cairo,9999-01-01,Senior Staff,41352
14603,Lech,Marquardt,9999-01-01,Senior Engineer,55369
14603,Lech,Marquardt,1993-01-19,Engineer,55369
14620,Jianhua,Erev,9999-01-01,Senior Engineer,53303
14620,Jianhua,Erev,1993-08-04,Engineer,53303
14640,Toshimori,Kornatzky,9999-01-01,Senior Engineer,42662
14640,Toshimori,Kornatzky,1998-05-20,Engineer,42662
14648,IEEE,Lorys,1994-11-16,Staff,89209
14648,IEEE,Lorys,9999-01-01,Senior Staff,89209
14659,Sashi,Adachi,9999-01-01,Senior Engineer,40926
14659,Sashi,Adachi,1990-03-16,Engineer,40926
14675,Teunis,Angel,9999-01-01,Senior Staff,40000
14683,Alois,Basart,9999-01-01,Senior Engineer,41107
14683,Alois,Basart,1994-12-02,Engineer,41107
14723,Constantino,Assaf,2002-06-01,Staff,40000
14723,Constantino,Assaf,9999-01-01,Senior Staff,40000
14724,Aron,Lemarechal,1993-09-10,Staff,66530
14724,Aron,Lemarechal,9999-01-01,Senior Staff,66530
14785,Zhonghua,Kaiser,9999-01-01,Senior Engineer,46936
14793,Stein,Uchoa,9999-01-01,Engineer,47045
14814,Odysseas,Nishimukai,1996-10-26,Staff,40000
14814,Odysseas,Nishimukai,9999-01-01,Senior Staff,40000
14817,Gaurav,Masaki,9999-01-01,Senior Engineer,41203
14817,Gaurav,Masaki,1997-12-02,Engineer,41203
14821,Oguz,Kilgore,9999-01-01,Engineer,42545
14853,Taiji,Nergos,9999-01-01,Senior Engineer,58311
14853,Taiji,Nergos,1993-03-07,Engineer,58311
14854,Angus,Perko,1997-03-12,Staff,48875
14854,Angus,Perko,2001-06-16,Senior Staff,48875
14865,Ute,Serra,1999-03-11,Senior Staff,61175
14879,Anyuan,Sigstam,9999-01-01,Senior Engineer,54322
14879,Anyuan,Sigstam,1993-12-28,Engineer,54322
14888,Temple,Barriga,9999-01-01,Senior Staff,60916
14899,Alejandro,Casley,1991-02-22,Staff,64365
14899,Alejandro,Casley,9999-01-01,Senior Staff,64365
14905,Karsten,Baja,1987-12-28,Engineer,41067
14923,Shuzo,Gyorkos,9999-01-01,Technique Leader,40000
14928,Satoru,Mukaidono,9999-01-01,Senior Staff,53377
14942,Heon,Benveniste,9999-01-01,Senior Engineer,40000
14942,Heon,Benveniste,1992-11-14,Engineer,40000
14954,Fox,Magliocco,9999-01-01,Senior Engineer,43510
14983,Hyuckchul,Pouyioutas,1996-12-26,Staff,86754
14983,Hyuckchul,Pouyioutas,9999-01-01,Senior Staff,86754
14987,Tiina,Demeyer,2001-12-20,Engineer,40719
15018,Ramalingam,Prenel,1999-03-11,Staff,40668
15018,Ramalingam,Prenel,9999-01-01,Senior Staff,40668
15024,Yurii,Rullman,2000-12-10,Staff,40000
15052,Flemming,Kranzdorf,9999-01-01,Senior Engineer,40630
15069,Manton,Siksek,9999-01-01,Technique Leader,40000
15071,Ayonca,Couchot,1996-10-15,Staff,97484
15071,Ayonca,Couchot,9999-01-01,Senior Staff,97484
15075,Radoslaw,Rijsenbrij,9999-01-01,Senior Engineer,40000
15075,Radoslaw,Rijsenbrij,1992-04-23,Engineer,40000
15077,Toshiki,Taubenfeld,9999-01-01,Senior Engineer,40000
15082,Guadalupe,Zirintsis,9999-01-01,Technique Leader,63024
15087,Chirstian,Ushiama,9999-01-01,Senior Engineer,40000
15087,Chirstian,Ushiama,1997-09-14,Engineer,40000
15089,Giri,Coney,9999-01-01,Senior Engineer,48594
15089,Giri,Coney,1995-05-14,Engineer,48594
15105,Sudhanshu,Itzigehl,1994-11-22,Staff,75800
15105,Sudhanshu,Itzigehl,9999-01-01,Senior Staff,75800
15145,Haldon,Servieres,9999-01-01,Senior Engineer,51443
15145,Haldon,Servieres,1995-04-20,Engineer,51443
15193,Neelam,Schach,9999-01-01,Senior Engineer,47039
15199,Heeju,Bernardinello,2000-08-15,Senior Engineer,49278
15199,Heeju,Bernardinello,1992-10-05,Engineer,49278
15218,Shuky,Conry,2001-08-10,Staff,44614
15218,Shuky,Conry,9999-01-01,Senior Staff,44614
15237,Reinhard,Sadowsky,9999-01-01,Senior Engineer,40000
15237,Reinhard,Sadowsky,1995-08-17,Engineer,40000
15243,Mountaz,Famili,2001-09-19,Staff,41015
15243,Mountaz,Famili,9999-01-01,Senior Staff,41015
15248,Edwin,Baar,1997-03-22,Staff,64696
15248,Edwin,Baar,9999-01-01,Senior Staff,64696
15253,Ayonca,Pardalos,9999-01-01,Senior Engineer,40396
15253,Ayonca,Pardalos,1992-06-06,Engineer,40396
15258,Guther,Karcich,1999-10-02,Engineer,40000
15271,Shiv,Bernardeschi,9999-01-01,Senior Staff,88026
15278,Adam,Rohrbach,1994-11-10,Staff,40000
15292,Miyeon,Lammel,1995-07-31,Staff,87586
15292,Miyeon,Lammel,9999-01-01,Senior Staff,87586
15312,Deniz,Linnainmaa,1998-02-25,Engineer,40508
15324,Ziya,Lunn,9999-01-01,Senior Engineer,40000
15324,Ziya,Lunn,2001-03-25,Engineer,40000
15324,Ziya,Lunn,1996-03-25,Assistant Engineer,40000
15330,Jaroslava,Chinal,1995-05-31,Staff,53020
15330,Jaroslava,Chinal,9999-01-01,Senior Staff,53020
15334,Luerbio,Kuzuoka,2001-10-22,Engineer,40000
15337,Masaru,Radivojevic,9999-01-01,Senior Engineer,40000
15337,Masaru,Radivojevic,1997-08-07,Engineer,40000
15343,Chaosheng,Luce,9999-01-01,Senior Engineer,48936
15343,Chaosheng,Luce,1992-03-12,Engineer,48936
15365,Mikhail,Schiettecatte,9999-01-01,Senior Engineer,41309
15365,Mikhail,Schiettecatte,1995-08-11,Engineer,41309
15370,Chuanyi,Nilsson,9999-01-01,Senior Engineer,67631
15372,Nahum,Broder,1994-10-12,Staff,79245
15372,Nahum,Broder,9999-01-01,Senior Staff,79245
15375,Shuho,Manders,2000-11-02,Staff,65920
15375,Shuho,Manders,9999-01-01,Senior Staff,65920
15386,Genki,Sambasivam,1999-06-18,Staff,77209
15392,Pradeep,Markovitch,9999-01-01,Assistant Engineer,55638
15410,Wilmer,Kushner,1998-09-13,Staff,58123
15410,Wilmer,Kushner,9999-01-01,Senior Staff,58123
15412,Huai,Thiria,9999-01-01,Senior Engineer,62190
15412,Huai,Thiria,1992-08-23,Engineer,62190
15454,Hongzue,Cesareni,1991-02-27,Staff,57571
15454,Hongzue,Cesareni,9999-01-01,Senior Staff,57571
15504,Kasturi,Alpin,9999-01-01,Engineer,40000
15543,Mingdong,Staelin,9999-01-01,Senior Engineer,40000
15548,Sanjai,Caine,9999-01-01,Senior Engineer,48171
15548,Sanjai,Caine,1997-05-08,Engineer,48171
15565,True,Muchinsky,9999-01-01,Senior Staff,73532
15600,Mack,Perna,9999-01-01,Senior Engineer,40000
15600,Mack,Perna,1994-04-26,Engineer,40000
15623,Vishu,Falby,2000-02-08,Senior Engineer,52506
15623,Vishu,Falby,1990-09-23,Engineer,52506
15641,Jaana,Roisin,1998-04-07,Staff,56588
15641,Jaana,Roisin,2001-04-19,Senior Staff,56588
15651,Huan,Iwayama,9999-01-01,Senior Engineer,50313
15651,Huan,Iwayama,2001-11-22,Engineer,50313
15651,Huan,Iwayama,1993-11-22,Assistant Engineer,50313
15687,Dekang,Ambroszkiewicz,1996-02-13,Staff,62333
15687,Dekang,Ambroszkiewicz,9999-01-01,Senior Staff,62333
15703,Chenye,Hanratty,9999-01-01,Engineer,40000
15715,Insup,Ibel,9999-01-01,Staff,40000
15726,Zhilian,Parascandalo,2001-08-28,Staff,70522
15726,Zhilian,Parascandalo,9999-01-01,Senior Staff,70522
15750,Arumugam,Bresenham,9999-01-01,Senior Engineer,40000
15750,Arumugam,Bresenham,2000-11-13,Engineer,40000
15765,Tonny,Taubenfeld,9999-01-01,Senior Engineer,40000
15765,Tonny,Taubenfeld,1998-02-15,Engineer,40000
15767,Baocai,Broomell,9999-01-01,Senior Engineer,40000
15767,Baocai,Broomell,1999-06-09,Engineer,40000
15767,Baocai,Broomell,1992-06-08,Assistant Engineer,40000
15799,Manton,Gelosh,1995-05-08,Staff,64458
15799,Manton,Gelosh,9999-01-01,Senior Staff,64458
15809,Mingsen,Antonisse,1994-06-07,Staff,50619
15809,Mingsen,Antonisse,9999-01-01,Senior Staff,50619
15861,Gio,Anido,1995-12-20,Staff,50890
15861,Gio,Anido,9999-01-01,Senior Staff,50890
15866,Angel,Seiwald,9999-01-01,Senior Engineer,40000
15866,Angel,Seiwald,1991-10-03,Engineer,40000
15889,Sasan,Azumi,9999-01-01,Senior Engineer,63393
15889,Sasan,Azumi,1995-02-03,Engineer,63393
15892,Lunjin,Pettis,9999-01-01,Senior Engineer,60367
15892,Lunjin,Pettis,1991-09-20,Engineer,60367
15901,Marsja,Fargier,9999-01-01,Senior Engineer,40000
15901,Marsja,Fargier,1993-09-22,Engineer,40000
15912,Piyawadee,Cichocki,1993-06-07,Staff,93126
15912,Piyawadee,Cichocki,1998-05-18,Senior Staff,93126
15945,Hauke,Larfeldt,9999-01-01,Senior Engineer,57717
15945,Hauke,Larfeldt,2000-11-16,Engineer,57717
15948,Karoline,Versino,9999-01-01,Senior Engineer,40000
15948,Karoline,Versino,1991-01-14,Engineer,40000
15977,King,Ballarin,2000-11-02,Staff,44282
15977,King,Ballarin,9999-01-01,Senior Staff,44282
15978,Kaijung,Wielonsky,9999-01-01,Engineer,40000
16000,Marek,Demos,9999-01-01,Senior Engineer,40000
16000,Marek,Demos,2002-05-05,Engineer,40000
16018,Boutros,Papadias,9999-01-01,Senior Engineer,52560
16018,Boutros,Papadias,1992-10-05,Engineer,52560
16019,Chaoyi,Heystek,9999-01-01,Senior Engineer,40000
16019,Chaoyi,Heystek,1990-08-01,Engineer,40000
16025,Doowon,Luce,9999-01-01,Senior Engineer,84433
16025,Doowon,Luce,1994-03-05,Engineer,84433
16052,Maria,Rodham,9999-01-01,Senior Engineer,40000
16052,Maria,Rodham,1997-01-26,Engineer,40000
16077,Kannan,Heemskerk,9999-01-01,Senior Engineer,49020
16077,Kannan,Heemskerk,2001-07-02,Engineer,49020
16077,Kannan,Heemskerk,1994-07-02,Assistant Engineer,49020
16086,Mohammad,Denos,9999-01-01,Senior Engineer,42903
16086,Mohammad,Denos,1999-04-26,Engineer,42903
16086,Mohammad,Denos,1993-04-26,Assistant Engineer,42903
16126,Tse,Crabtree,9999-01-01,Staff,68863
16130,Kerryn,Belinskaya,9999-01-01,Engineer,40000
16130,Kerryn,Belinskaya,2002-07-26,Assistant Engineer,40000
16134,Annemarie,Chaudhuri,9999-01-01,Senior Engineer,40000
16134,Annemarie,Chaudhuri,1998-03-12,Engineer,40000
16154,Monique,Docker,9999-01-01,Technique Leader,40000
16185,Marin,Winter,9999-01-01,Technique Leader,44003
16192,Leandro,Sigstam,9999-01-01,Senior Engineer,40000
16201,Krassimir,Olano,9999-01-01,Technique Leader,53081
16222,Shaz,Thummel,1997-01-11,Engineer,40000
16229,Ronnie,Lanzelotte,9999-01-01,Senior Staff,40000
16234,Jacopo,Basart,1991-05-14,Staff,40000
16234,Jacopo,Basart,9999-01-01,Senior Staff,40000
16252,Carrsten,Mattern,9999-01-01,Senior Engineer,64982
16252,Carrsten,Mattern,1995-07-11,Engineer,64982
16266,Mikhail,Sethi,9999-01-01,Senior Staff,57642
16272,Shuho,Zeleznik,9999-01-01,Senior Engineer,40000
16272,Shuho,Zeleznik,1996-04-15,Engineer,40000
16272,Shuho,Zeleznik,1991-04-16,Assistant Engineer,40000
16274,Sadun,Navazio,1994-05-19,Staff,65521
16274,Sadun,Navazio,9999-01-01,Senior Staff,65521
16324,Billie,Bazzichi,9999-01-01,Staff,40000
16341,Boutros,Fendler,9999-01-01,Senior Staff,40000
16355,Nikolaos,Luca,1992-06-30,Staff,80403
16355,Nikolaos,Luca,9999-01-01,Senior Staff,80403
16365,Janalee,Mellouli,1990-04-27,Staff,40000
16365,Janalee,Mellouli,9999-01-01,Senior Staff,40000
16380,Zhilian,Chleq,1994-06-01,Staff,42820
16380,Zhilian,Chleq,9999-01-01,Senior Staff,42820
16396,Guangming,Yoshimura,1997-02-25,Staff,77582
16396,Guangming,Yoshimura,2000-04-15,Senior Staff,77582
16397,Shimshon,Cusworth,1990-05-24,Staff,66757
16397,Shimshon,Cusworth,9999-01-01,Senior Staff,66757
16398,Limsoon,Krzyzanowski,9999-01-01,Senior Staff,71254
16399,Apostol,Collette,9999-01-01,Senior Staff,59384
16412,Moss,Tokunaga,9999-01-01,Technique Leader,66524
16425,Idoia,Beerel,9999-01-01,Senior Engineer,53045
16438,Abdulla,Demeyer,9999-01-01,Senior Engineer,52449
16438,Abdulla,Demeyer,1996-04-08,Engineer,52449
16446,Jouko,Chinin,1992-07-05,Staff,94600
16446,Jouko,Chinin,9999-01-01,Senior Staff,94600
16448,Tsvetan,Zwicker,9999-01-01,Senior Engineer,76979
16448,Tsvetan,Zwicker,1999-04-26,Engineer,76979
16478,Bedir,Wroclawski,1994-09-27,Staff,40000
16478,Bedir,Wroclawski,1998-09-11,Senior Staff,40000
16479,Jixiang,Eiter,1992-04-13,Staff,62446
16479,Jixiang,Eiter,9999-01-01,Senior Staff,62446
16486,Sanjay,Perin,1992-03-17,Staff,57496
16486,Sanjay,Perin,9999-01-01,Senior Staff,57496
16500,Elvis,Servieres,1992-07-15,Staff,46887
16500,Elvis,Servieres,2000-09-10,Senior Staff,46887
16504,Mong,Cromarty,9999-01-01,Senior Engineer,40000
16510,Mototsugu,Vecchio,1994-04-06,Staff,40000
16510,Mototsugu,Vecchio,9999-01-01,Senior Staff,40000
16537,Weidon,Seiwald,9999-01-01,Senior Engineer,40000
16546,Sangeeta,Lanphier,9999-01-01,Senior Engineer,47819
16546,Sangeeta,Lanphier,1995-03-16,Engineer,47819
16551,Sadegh,Ranon,9999-01-01,Senior Engineer,82980
16556,Mostafa,Hiltgen,9999-01-01,Senior Engineer,53954
16567,Hein,Senzako,9999-01-01,Senior Staff,40000
16607,Vishwani,Honglei,1993-09-17,Staff,54558
16607,Vishwani,Honglei,9999-01-01,Senior Staff,54558
16608,Boguslaw,Greibach,1988-08-26,Engineer,40000
16657,Yongdong,Heyers,9999-01-01,Senior Engineer,63463
16657,Yongdong,Heyers,1992-07-11,Engineer,63463
16658,Florian,Soicher,1993-01-18,Staff,50917
16658,Florian,Soicher,9999-01-01,Senior Staff,50917
16672,Georgi,Peris,1993-03-13,Staff,55265
16672,Georgi,Peris,9999-01-01,Senior Staff,55265
16679,Domenick,Cummings,9999-01-01,Engineer,40000
16706,Gad,Krone,1999-06-24,Senior Engineer,63470
16706,Gad,Krone,1995-07-13,Engineer,63470
16716,Ramachenga,Zumaque,9999-01-01,Engineer,54270
16716,Ramachenga,Zumaque,2000-02-02,Assistant Engineer,54270
16719,Sasan,Benantar,1994-04-25,Staff,40000
16719,Sasan,Benantar,9999-01-01,Senior Staff,40000
16731,Domenico,Versino,9999-01-01,Senior Engineer,48868
16731,Domenico,Versino,1993-04-15,Engineer,48868
16799,Shigeichiro,Bamford,9999-01-01,Senior Engineer,54405
16799,Shigeichiro,Bamford,1994-04-26,Engineer,54405
16801,Gila,Strooper,9999-01-01,Senior Engineer,48932
16803,Ziva,Rohrbach,9999-01-01,Engineer,50968
16803,Ziva,Rohrbach,1994-03-14,Assistant Engineer,50968
16832,Mads,Binkley,1993-01-23,Senior Engineer,51405
16832,Mads,Binkley,1991-02-26,Engineer,51405
16851,Leon,Stasinski,1992-03-10,Staff,51771
16851,Leon,Stasinski,9999-01-01,Senior Staff,51771
16852,Yefim,Fontet,9999-01-01,Senior Engineer,48864
16852,Yefim,Fontet,1993-05-14,Engineer,48864
16864,Candido,Gecsel,9999-01-01,Engineer,50361
16864,Candido,Gecsel,1996-10-28,Assistant Engineer,50361
16869,Yakkov,Huttel,1998-12-19,Staff,40000
16869,Yakkov,Huttel,9999-01-01,Senior Staff,40000
16919,Tesuya,Yurov,9999-01-01,Engineer,40184
16929,Murthy,Burnard,2000-08-12,Senior Engineer,52679
16929,Murthy,Burnard,1995-05-19,Engineer,52679
16986,Hirochika,Gecseg,9999-01-01,Senior Engineer,61653
16996,Shigenori,Millington,2000-10-29,Staff,77644
16999,Bezalel,Sadowsky,2001-12-22,Staff,40000
16999,Bezalel,Sadowsky,9999-01-01,Senior Staff,40000
17018,Berhard,Tasistro,9999-01-01,Senior Engineer,40000
17018,Berhard,Tasistro,1993-02-20,Engineer,40000
17041,Nishit,Montemayor,1993-01-18,Staff,40492
17041,Nishit,Montemayor,9999-01-01,Senior Staff,40492
17046,Fay,Kornyak,9999-01-01,Senior Engineer,44955
17046,Fay,Kornyak,1993-07-21,Engineer,44955
17055,Marin,Wixon,9999-01-01,Senior Engineer,46654
17063,Anoosh,Thiran,1992-12-12,Staff,91391
17063,Anoosh,Thiran,9999-01-01,Senior Staff,91391
17068,Bodh,Gopalakrishnan,9999-01-01,Assistant Engineer,40000
17072,Richara,Bala,1997-12-15,Staff,40000
17072,Richara,Bala,9999-01-01,Senior Staff,40000
17078,Gill,Hinsberger,9999-01-01,Senior Staff,44442
17081,Weiru,Murtafg,9999-01-01,Senior Engineer,40846
17081,Weiru,Murtafg,1992-12-28,Engineer,40846
17089,Rafail,Erman,1991-04-10,Staff,67779
17089,Rafail,Erman,9999-01-01,Senior Staff,67779
17098,Xuedong,Gelosh,9999-01-01,Senior Engineer,40000
17102,Radhika,Garnick,9999-01-01,Staff,89793
17112,Yuguang,Vickson,1998-07-16,Engineer,40000
17120,Yifei,Polupanov,1993-02-08,Staff,40000
17120,Yifei,Polupanov,9999-01-01,Senior Staff,40000
17126,Matk,Schapire,2000-02-20,Staff,40000
17126,Matk,Schapire,9999-01-01,Senior Staff,40000
17140,Mabhin,Schwabacher,1998-06-15,Assistant Engineer,40000
17163,Yurii,Papsdorf,9999-01-01,Senior Engineer,47086
17185,Danai,Wilfing,1996-11-24,Senior Staff,75574
17220,Lorien,Panwar,9999-01-01,Senior Engineer,45404
17220,Lorien,Panwar,2000-01-04,Engineer,45404
17222,Leen,Muchinsky,9999-01-01,Senior Engineer,54882
17222,Leen,Muchinsky,1994-10-04,Engineer,54882
17235,Ronnie,Rissanen,9999-01-01,Senior Engineer,40000
17235,Ronnie,Rissanen,1998-03-24,Engineer,40000
17236,Matk,Merro,9999-01-01,Senior Engineer,75541
