emp_no,first_name,last_name,to_date
251688,Tsuneo,Jenevein,1999-01-01
251703,Djelloul,Chelton,1999-01-01
251709,Dmitry,Lorin,1999-01-01
251720,Tadanori,Birke,1999-01-01
251734,Lenore,Segond,1999-01-01
251739,Zhiguo,Lichtner,1999-01-01
251767,Pranjal,Borovoy,1999-01-01
251798,Urs,Oxenboll,1999-01-01
251801,IEEE,Milicic,1999-01-01
251804,Shir,Akaboshi,1999-01-01
251806,Zhiguo,Chorvat,1999-01-01
251812,Doohun,Suomi,1999-01-01
251815,Moon,Belinskaya,1999-01-01
251826,Shimshon,Ghalwash,1999-01-01
251830,Sanjeeva,Demeyer,1999-01-01
251839,Nahum,Munoz,1999-01-01
251851,Yongmin,Munawer,1999-01-01
251861,Qunsheng,Gihr,1999-01-01
251862,Kauko,Molenaar,1999-01-01
251865,Younwoo,Danner,1999-01-01
251877,Bojan,Danecki,1999-01-01
251883,Trygve,Barreiro,1999-01-01
251903,Fabrizio,Menhoudj,1999-01-01
251913,Rildo,Hellwagner,1999-01-01
251921,Fusako,Mellouli,1999-01-01
251947,Jouko,Pluym,1999-01-01
251959,Djelloul,Masand,1999-01-01
251961,Lidong,Huxford,1999-01-01
251963,Larisa,Tasistro,1999-01-01
251966,Volkmar,Cangellaris,1999-01-01
251971,Harjit,Demke,1999-01-01
251999,Godehard,Krohn,1999-01-01
252004,Kazuhisa,Pettey,1999-01-01
252016,Hatim,Czaja,1999-01-01
252018,Yuguang,Spinelli,1999-01-01
252021,Hatim,Lammel,1999-01-01
252038,Ottavia,Serra,1999-01-01
252044,Yurii,Syang,1999-01-01
252055,Seongbae,Krychniak,1999-01-01
252056,Arnd,Denny,1999-01-01
252058,Fusako,Shiratori,1999-01-01
252062,Shigeo,Wolniewicz,1999-01-01
252070,Valeska,Katalagarianos,1999-01-01
252098,Surveyors,Snedden,1999-01-01
252104,Tommaso,Reutenauer,1999-01-01
252118,Yahiko,Mitsuhashi,1999-01-01
252123,Hideyuki,Warwick,1999-01-01
252138,Kiyotoshi,Zaiane,1999-01-01
252159,Collette,Shobatake,1999-01-01
252166,Maja,Avouris,1999-01-01
252169,Mori,Kobara,1999-01-01
252171,Kiam,Merli,1999-01-01
252194,Uri,Perez,1999-01-01
252198,Suzette,Hofmeyr,1999-01-01
252199,Ute,Cannard,1999-01-01
252221,Ortrun,Camarinopoulos,1999-01-01
252224,True,Heiserman,1999-01-01
252230,Nitsan,Kusalik,1999-01-01
252235,Spyrose,Litzkow,1999-01-01
252243,Ayakannu,Coullard,1999-01-01
252251,Shem,Staelin,1999-01-01
252256,Takahira,Scallan,1999-01-01
252260,Clyde,Munos,1999-01-01
252272,Kwan,Alvarado,1999-01-01
252284,Juichirou,Koyama,1999-01-01
252285,Fayez,Gustavson,1999-01-01
252306,Ger,Goldhammer,1999-01-01
252312,Gonzalo,Simmel,1999-01-01
252313,Zijian,Ellozy,1999-01-01
252317,Murthy,Erie,1999-01-01
252329,Panayotis,Horswill,1999-01-01
252342,Lena,Yetim,1999-01-01
252351,Kersti,Flanders,1999-01-01
252362,Troy,Dulin,1999-01-01
252368,Chenyi,Rabehasaina,1999-01-01
252378,Owen,Alvarado,1999-01-01
252391,Bezalel,Morton,1999-01-01
252407,Shih,Ritzmann,1999-01-01
252408,Charmane,Wynblatt,1999-01-01
252410,Sukumar,Fujisawa,1999-01-01
252419,Akemi,Bhattacharjee,1999-01-01
252426,Poornachandra,Rijckaert,1999-01-01
252457,Luigi,Pell,1999-01-01
252461,Sanjai,Ramsey,1999-01-01
252463,Remmert,Lanteri,1999-01-01
252476,Youssef,Deverell,1999-01-01
252477,Khedija,Jahnichen,1999-01-01
252479,Aleksander,Tasistro,1999-01-01
252482,Zito,Billingsley,1999-01-01
252496,Alagu,Polajnar,1999-01-01
252497,Urs,Parascandalo,1999-01-01
252507,Rimli,DiGiano,1999-01-01
252510,Bedir,Akazan,1999-01-01
252514,Tsutomu,Kemmerer,1999-01-01
252523,Masami,Schwabacher,1999-01-01
252543,Sachem,Boguraev,1999-01-01
252545,Itzchak,Zolotykh,1999-01-01
252558,Manu,Schlenzig,1999-01-01
252580,Kensyu,Stamatiou,1999-01-01
252603,Bartek,Shrader,1999-01-01
252607,Shichao,Brender,1999-01-01
252615,Chuanyi,Mandelberg,1999-01-01
252650,Jamaludin,Pramanik,1999-01-01
252653,Sreenivas,Maraist,1999-01-01
252665,Khosrow,Klerer,1999-01-01
252666,Matt,Ramamoorthy,1999-01-01
252675,Pantung,Ponthieu,1999-01-01
252680,Martina,Sewelson,1999-01-01
252696,Mart,Luft,1999-01-01
252700,Tonny,Mayerwieser,1999-01-01
252701,Bernice,Penttonen,1999-01-01
252703,Barna,Beausoleil,1999-01-01
252733,Toong,Besancenot,1999-01-01
252740,Mang,Riesenhuber,1999-01-01
252749,Akhilish,Yeung,1999-01-01
252763,Felicidad,Aamodt,1999-01-01
252764,Abdulla,Vendrig,1999-01-01
252765,Jongsuk,Boreale,1999-01-01
252767,Udaiprakash,Chiola,1999-01-01
252769,Supot,Matheson,1999-01-01
252808,Steen,Leaver,1999-01-01
252822,Gou,Gammage,1999-01-01
252834,Brigham,Bellone,1999-01-01
252842,Leucio,Cangellaris,1999-01-01
252862,Shahab,Schicker,1999-01-01
252865,Sham,Zlotek,1999-01-01
252868,Zhiguo,Strooper,1999-01-01
252915,Jouni,Acton,1999-01-01
252924,Kazuhisa,Bazzichi,1999-01-01
252927,Vitaly,Veeraraghavan,1999-01-01
252934,Zhenhua,Akaboshi,1999-01-01
252939,Toshiki,Cullers,1999-01-01
252942,Terresa,Showalter,1999-01-01
252948,Danco,Krupka,1999-01-01
252970,Mario,Herber,1999-01-01
252971,Leon,Pluym,1999-01-01
252982,Mandell,Pehl,1999-01-01
252985,Giordano,Ramsak,1999-01-01
252989,Stella,Wegerle,1999-01-01
252992,Shahab,Gustavson,1999-01-01
252997,Mamdouh,Reutenauer,1999-01-01
253002,Niteen,Fioravanti,1999-01-01
253003,Yannik,Lambe,1999-01-01
253017,Subhash,Staudhammer,1999-01-01
253037,Zijian,Bharadwaj,1999-01-01
253042,Mariangiola,Matzke,1999-01-01
253047,Hausi,Manders,1999-01-01
253066,Faiza,Kugler,1999-01-01
253070,Zhiguo,Gaughan,1999-01-01
253081,Jenwei,Setlzner,1999-01-01
253084,Duro,Potthoff,1999-01-01
253086,Shugo,Huxford,1999-01-01
253094,Hugh,Syrotiuk,1999-01-01
253096,Taiji,Muhling,1999-01-01
253098,Faiza,Delgrande,1999-01-01
253099,Lobel,Atrawala,1999-01-01
253100,Arunachalam,Lindqvist,1999-01-01
253105,Susanta,Nollmann,1999-01-01
253124,Samphel,Garnham,1999-01-01
253125,Khalil,Percebois,1999-01-01
253126,Alejandro,Birta,1999-01-01
253141,Arra,Chiodo,1999-01-01
253146,Gou,Pramanik,1999-01-01
253165,Adin,Assaf,1999-01-01
253174,Hidekazu,Henders,1999-01-01
253176,Basant,Giaccio,1999-01-01
253184,Mokhtar,Riexinger,1999-01-01
253190,Rosli,Kuszyk,1999-01-01
253191,Ottavia,Jahnichen,1999-01-01
253212,Anneli,Jarecki,1999-01-01
253217,Subhash,Honiden,1999-01-01
253234,Utz,Fioravanti,1999-01-01
253249,Breannda,Tiemann,1999-01-01
253260,Isaac,Capobianchi,1999-01-01
253266,Perry,Luft,1999-01-01
253272,Amalendu,Uehara,1999-01-01
253294,DeForest,Cherinka,1999-01-01
253323,Gilbert,Lieberherr,1999-01-01
253324,Xiong,Vendrig,1999-01-01
253325,Kristine,Ushiama,1999-01-01
253340,Val,Broder,1999-01-01
253346,Parviz,Hedayat,1999-01-01
253354,Takahito,Hofman,1999-01-01
253359,Gadiel,Terwilliger,1999-01-01
253381,Berto,Henders,1999-01-01
253402,Guther,Pavlopoulou,1999-01-01
253410,Teruyuki,Polupanov,1999-01-01
253415,Tran,Schwaller,1999-01-01
253417,Irene,Kalorkoti,1999-01-01
253445,Deniz,Maliniak,1999-01-01
253448,Luigi,Hettesheimer,1999-01-01
253457,Terresa,Stasinski,1999-01-01
253462,Menkae,Sooriamurthi,1999-01-01
253465,Rayond,Munke,1999-01-01
253469,Rafail,Zeleznik,1999-01-01
253472,Gianluca,Kusakabe,1999-01-01
253473,Jamaludin,Crooks,1999-01-01
253487,Henk,Pokrovskii,1999-01-01
253492,Serge,Carrere,1999-01-01
253501,Xinan,Gladwell,1999-01-01
253509,Karsten,Kaminger,1999-01-01
253511,Qingxiang,Nitta,1999-01-01
253514,Apostol,Cannane,1999-01-01
253516,Taizo,Poujol,1999-01-01
253539,Bingning,Varker,1999-01-01
253549,Tze,Benantar,1999-01-01
253562,Slavian,Sethi,1999-01-01
253569,Shaowen,Gopalakrishnan,1999-01-01
253571,Tomokazu,Deverell,1999-01-01
253572,Sachem,Schoegge,1999-01-01
253579,Jeanna,Biron,1999-01-01
253580,Duri,Suessmith,1999-01-01
253625,Leif,Pavlopoulou,1999-01-01
253632,Pohua,Bresenham,1999-01-01
253634,Sakthirel,Bellone,1999-01-01
253636,Yucel,Itschner,1999-01-01
253648,Tesuya,Millington,1999-01-01
253650,Remzi,Loncour,1999-01-01
253652,Jaewon,Hasham,1999-01-01
253657,Mrinalini,Selvestrel,1999-01-01
253670,Sachin,Conte,1999-01-01
253679,Mingdong,Portugali,1999-01-01
253683,Shaunak,Egerstedt,1999-01-01
253697,Zeydy,Nitto,1999-01-01
253700,Masasuke,Comyn,1999-01-01
253704,Sven,Belinskaya,1999-01-01
253714,Maria,Aseltine,1999-01-01
253727,Fayez,Pargas,1999-01-01
253729,Ziyad,Rusterholz,1999-01-01
253733,Jiang,Rissland,1999-01-01
253745,Krassimir,Adachi,1999-01-01
253758,Jouni,Calkin,1999-01-01
253777,Kien,Ravishankar,1999-01-01
253785,Eckart,Smailagic,1999-01-01
253797,Martien,Fabrizio,1999-01-01
253805,Malu,Fargier,1999-01-01
253820,Jeong,Conry,1999-01-01
253823,Gaurav,Casley,1999-01-01
253827,Iara,Khasidashvili,1999-01-01
253828,Shem,Lubachevsky,1999-01-01
253830,Luerbio,Pintelas,1999-01-01
253832,Jixiang,Foong,1999-01-01
253847,Xiaobin,Suermann,1999-01-01
253848,Seongbae,Einsfeld,1999-01-01
253851,Piyush,Smailagic,1999-01-01
253865,Fox,Hedayat,1999-01-01
253866,Reinhard,Reinhart,1999-01-01
253869,Joydip,Schmiedel,1999-01-01
253896,Mayuri,Akiyama,1999-01-01
253911,Sumant,Siepmann,1999-01-01
253914,Syozo,DeMori,1999-01-01
253917,Sachin,Gaughan,1999-01-01
253928,Abdulla,Oberman,1999-01-01
253930,KayLiang,Moffat,1999-01-01
253977,Tonny,Usdin,1999-01-01
254003,Alenka,Haumacher,1999-01-01
254013,Luise,Luff,1999-01-01
254016,Danel,Bierman,1999-01-01
254024,Richard,Ernst,1999-01-01
254043,Saddek,Peng,1999-01-01
254053,Heeju,Benantar,1999-01-01
254065,Kazunori,Azadmanesh,1999-01-01
254069,Uli,Nishimukai,1999-01-01
254075,Kazuyasu,Soicher,1999-01-01
254079,Iara,Iacovou,1999-01-01
254084,Visit,Fiebach,1999-01-01
254091,Alejandra,Jiang,1999-01-01
254097,Seongbae,Ibel,1999-01-01
254117,Leen,Andreotta,1999-01-01
254127,Arfst,Shumilov,1999-01-01
254138,Yechiam,Gammage,1999-01-01
254141,Tran,Tramer,1999-01-01
254167,Xianlong,Tibblin,1999-01-01
254188,Larisa,Peltason,1999-01-01
254190,Baruch,Murrill,1999-01-01
254203,Rutger,Milicic,1999-01-01
254206,Tamiya,Asmuth,1999-01-01
254212,Mayuri,Leijenhorst,1999-01-01
254223,Geraldo,Vieth,1999-01-01
254236,Ung,Zastre,1999-01-01
254237,Keung,Slaats,1999-01-01
254241,Anneli,Wursthorn,1999-01-01
254245,Kshitij,Puppo,1999-01-01
254247,Van,Furudate,1999-01-01
254270,Pohua,Hiraishi,1999-01-01
254290,Yechezkel,Doering,1999-01-01
254292,Pranas,Eppinger,1999-01-01
254293,Stein,Pardalos,1999-01-01
254294,Shridhar,Benzaken,1999-01-01
254325,Khun,Luiz,1999-01-01
254330,Mikhail,Muhling,1999-01-01
254343,Masamitsu,Lenart,1999-01-01
254347,Zine,Schwaller,1999-01-01
254354,Martins,Angiulli,1999-01-01
254366,Brendon,Bazzichi,1999-01-01
254370,Khedija,Schwartzburd,1999-01-01
254394,Mingsen,Garnick,1999-01-01
254408,Kiyokazu,Pleszkun,1999-01-01
254409,Dante,Gide,1999-01-01
254412,Akhilish,Vrecion,1999-01-01
254417,Yurii,Selvestrel,1999-01-01
254418,Huican,Luan,1999-01-01
254436,Huai,Bottner,1999-01-01
254444,Ramya,Buchter,1999-01-01
254454,Uinam,Ponthieu,1999-01-01
254456,Sanjoy,Openshaw,1999-01-01
254459,Mart,Gadepally,1999-01-01
254460,Duke,Poujol,1999-01-01
254464,Kazuhito,Matteis,1999-01-01
254467,Shounak,Honiden,1999-01-01
254488,Arvind,Benzaken,1999-01-01
254490,Dayanand,Ranta,1999-01-01
254499,Hisao,Buescher,1999-01-01
254502,Valeska,Dalphin,1999-01-01
254516,Aram,Cannata,1999-01-01
254529,Doowon,Terwilliger,1999-01-01
254552,Geoffry,Doering,1999-01-01
254563,Boaz,Dulin,1999-01-01
254565,Shakhar,Businaro,1999-01-01
254593,Goa,Morrin,1999-01-01
254598,Divier,Joslin,1999-01-01
254614,Marjo,Plesums,1999-01-01
254625,Stevo,Shrader,1999-01-01
254628,Gor,Chiola,1999-01-01
254638,Matt,Peres,1999-01-01
254647,Irene,Muntz,1999-01-01
254655,Kazuhiko,Waterhouse,1999-01-01
254663,Bernd,Shackell,1999-01-01
254679,Zeljko,Suermann,1999-01-01
254694,Jaques,Chinen,1999-01-01
254698,Piyawadee,Suri,1999-01-01
254699,Zsolt,Zumaque,1999-01-01
254706,Sedat,Detkin,1999-01-01
254713,Hinrich,Sevcikova,1999-01-01
254759,Sreekrishna,Talmor,1999-01-01
254767,Khosrow,Merro,1999-01-01
254775,Serenella,Heinisuo,1999-01-01
254779,Ioana,Wrigley,1999-01-01
254788,Jouko,Merlo,1999-01-01
254789,Mechthild,Kropp,1999-01-01
254798,Takanari,Famili,1999-01-01
254800,Shaowei,Danley,1999-01-01
254814,Tsz,Worfolk,1999-01-01
254823,Serif,Streit,1999-01-01
254838,Nevio,Schaft,1999-01-01
254851,Huiqun,Randi,1999-01-01
254861,Alejandro,Yamaashi,1999-01-01
254863,Bluma,Calkin,1999-01-01
254868,Mohammad,Bakhtari,1999-01-01
254871,Sverrir,Thiran,1999-01-01
254880,Tran,Rassart,1999-01-01
254882,Arunas,Bondorf,1999-01-01
254883,Boalin,Brattka,1999-01-01
254892,Cheong,Milicia,1999-01-01
254902,Etsuo,Sifakis,1999-01-01
254904,Jayesh,Montresor,1999-01-01
254906,Jessie,Baalen,1999-01-01
254907,Zhensheng,Boyle,1999-01-01
254923,Doowon,Collavizza,1999-01-01
254925,Sukumar,Kobara,1999-01-01
254932,Masato,Cannard,1999-01-01
254950,Sachar,Moffat,1999-01-01
254957,Val,Lores,1999-01-01
254959,Sukumar,Kitai,1999-01-01
254963,Neven,Bharadwaj,1999-01-01
254965,Ramya,England,1999-01-01
254985,Maha,Casperson,1999-01-01
255004,Selwyn,Coorg,1999-01-01
255007,Vesna,Radhakrishnan,1999-01-01
255010,Taiji,Denis,1999-01-01
255011,Howell,Gips,1999-01-01
255012,Eberhardt,Gischer,1999-01-01
255018,Chiradeep,Matzke,1999-01-01
255030,Genevieve,Kadhim,1999-01-01
255044,Kwee,Conry,1999-01-01
255053,Urs,Bolsens,1999-01-01
255055,Masato,Oxman,1999-01-01
255057,Ramya,Angel,1999-01-01
255059,Tse,Kawashima,1999-01-01
255092,Jenwei,Sinicrope,1999-01-01
255115,DAIDA,Gulla,1999-01-01
255132,Yifei,Turnbull,1999-01-01
255143,Jessie,Bierman,1999-01-01
255144,Pranjal,Perelgut,1999-01-01
255151,Rasiah,Reghbati,1999-01-01
255154,Susanna,Androutsos,1999-01-01
255156,Constantino,Barvinok,1999-01-01
255157,Saeed,Zlotek,1999-01-01
255168,Ziva,Ananiadou,1999-01-01
255171,Chriss,Gist,1999-01-01
255177,Valeri,Baca,1999-01-01
255220,Kwangsub,Renear,1999-01-01
255225,Jiang,Irland,1999-01-01
255242,Doowon,Pelz,1999-01-01
255247,Taisook,Seghrouchni,1999-01-01
255248,Rosita,Pellegrinelli,1999-01-01
255282,Sumant,Aamodt,1999-01-01
255291,Vesna,England,1999-01-01
255308,Francesca,Gronowski,1999-01-01
255313,Leucio,Suri,1999-01-01
255318,Uma,Thimonier,1999-01-01
255332,Bezalel,Maksimenko,1999-01-01
255338,Fei,Veeraraghavan,1999-01-01
255339,Leni,Hitomi,1999-01-01
255357,Siddarth,Clouatre,1999-01-01
255361,Aamer,Spell,1999-01-01
255397,Augustine,Guenter,1999-01-01
255400,Alair,Yetto,1999-01-01
255403,Yuqun,Goldhammer,1999-01-01
255407,Brewster,Strehl,1999-01-01
255424,Vishwani,Jenevein,1999-01-01
255432,Niranjan,Rajaraman,1999-01-01
255456,Aleksandar,Tibblin,1999-01-01
255464,Visit,Kragelund,1999-01-01
255467,Hugh,Geffroy,1999-01-01
255499,Dannz,Engelmann,1999-01-01
255517,Niranjan,Schade,1999-01-01
255534,Kauko,Ananiadou,1999-01-01
255535,Visit,Panwar,1999-01-01
255546,Froduald,Kroll,1999-01-01
255556,Hironoby,Kavanagh,1999-01-01
255579,Baoqiu,Birta,1999-01-01
255598,Bernardo,Bugaenko,1999-01-01
255610,Abdulah,Paciorek,1999-01-01
255611,Hideyuki,Pell,1999-01-01
255612,Kotesh,Bisiani,1999-01-01
255620,Mani,Tiemann,1999-01-01
255630,Kensei,Takkinen,1999-01-01
255636,Itzchak,Docker,1999-01-01
255641,Randy,Bahi,1999-01-01
255647,Akemi,Smailagic,1999-01-01
255668,Lokesh,Pashtan,1999-01-01
255673,Yinlin,Crooks,1999-01-01
255679,Lansing,Garnick,1999-01-01
255686,Clyde,Peral,1999-01-01
255711,Duangkaew,Erie,1999-01-01
255715,Weicheng,Molberg,1999-01-01
255717,Hein,Walstra,1999-01-01
255741,Jacopo,Terwilliger,1999-01-01
255768,Yuuichi,Plavsic,1999-01-01
255773,Ingemar,Emden,1999-01-01
255774,Taiji,Lagarias,1999-01-01
255778,Manton,Rodier,1999-01-01
255795,Sashi,Godskesen,1999-01-01
255807,Mingzeng,Kleiser,1999-01-01
255828,Akemi,Kilgore,1999-01-01
255834,Brendon,Biros,1999-01-01
255836,Pranjal,Nollmann,1999-01-01
255837,Shigeo,Neimat,1999-01-01
255858,Monique,Marzano,1999-01-01
255877,Shao,Spinelli,1999-01-01
255893,Jordanka,Showalter,1999-01-01
255894,Nimmagadda,Stemann,1999-01-01
255895,Moto,Hennebert,1999-01-01
255902,Elvia,Businaro,1999-01-01
255908,Ashish,Farris,1999-01-01
255911,Bingning,Gladwell,1999-01-01
255913,Ibibia,Hofman,1999-01-01
255914,Vivian,Hutton,1999-01-01
255925,Gaetan,Berztiss,1999-01-01
255928,Tiina,Czaja,1999-01-01
255933,Cheong,Swen,1999-01-01
255934,Mantis,Fabrizio,1999-01-01
255943,Gao,Cummings,1999-01-01
255961,Harngdar,Kopetz,1999-01-01
255962,Selwyn,Malabarba,1999-01-01
255965,Kolar,Cooke,1999-01-01
255966,Shay,McFarlin,1999-01-01
255971,Xianlong,Beilner,1999-01-01
255984,Stein,Kulisch,1999-01-01
255989,Srinidhi,Couchot,1999-01-01
255991,Sashi,Boreale,1999-01-01
255997,Ugo,Cincotta,1999-01-01
256001,Achilleas,Luby,1999-01-01
256013,Visit,Nitto,1999-01-01
256028,Barna,Mandell,1999-01-01
256041,Yishay,Tomescu,1999-01-01
256057,Shem,Khamsi,1999-01-01
256061,Shiv,Karner,1999-01-01
256099,Kersti,Alencar,1999-01-01
256113,Snehasis,Vecchio,1999-01-01
256116,Erzsebet,Walstra,1999-01-01
256121,Katsuyuki,Pollacia,1999-01-01
256137,Beshir,Kamble,1999-01-01
256149,Tonia,Hiltgen,1999-01-01
256163,Lakshmi,Mamelak,1999-01-01
256167,Mahendra,Kenevan,1999-01-01
256169,Fox,Prochazka,1999-01-01
256172,Arvin,Arlazarov,1999-01-01
256175,Hidefumi,Tokunaga,1999-01-01
256179,Barun,Ginneken,1999-01-01
256189,Kellyn,Reghbati,1999-01-01
256213,Shichao,Pileggi,1999-01-01
256235,Oguz,Halevi,1999-01-01
256241,Brigham,Uludag,1999-01-01
256253,Constantino,Bojadziev,1999-01-01
256256,Sachem,Siprelle,1999-01-01
256277,Khaled,Genther,1999-01-01
256299,Chikako,Middleton,1999-01-01
256300,Toshiko,Garnier,1999-01-01
256302,Hercules,Zallocco,1999-01-01
256320,Visit,Erva,1999-01-01
256335,Flemming,Baba,1999-01-01
256341,Parke,Candan,1999-01-01
256342,Barton,Picaronny,1999-01-01
256361,Jaideep,Peltason,1999-01-01
256391,Danai,Range,1999-01-01
256394,Takahiro,Tagansky,1999-01-01
256403,Tua,Mattern,1999-01-01
256407,Boaz,Mawatari,1999-01-01
256408,Ortrud,Pollacia,1999-01-01
256416,Oksana,Beutelspacher,1999-01-01
256429,Takahiro,Kaiserswerth,1999-01-01
256431,Lena,Schiettecatte,1999-01-01
256440,Jenwei,Merey,1999-01-01
256443,Lorien,Geffroy,1999-01-01
256444,Quingbo,Vingron,1999-01-01
256459,Claudi,Ranum,1999-01-01
256461,Khedija,Muniz,1999-01-01
256466,Constantine,Brodie,1999-01-01
256468,Bernice,Grospietsch,1999-01-01
256480,Demos,Ghemri,1999-01-01
256484,Fayez,Randi,1999-01-01
256494,Kitty,Champarnaud,1999-01-01
256521,Bangqing,Kampfer,1999-01-01
256532,Percy,Benner,1999-01-01
256535,Yechiam,Danecki,1999-01-01
256536,Conor,Haumacher,1999-01-01
256544,Nirmal,Gide,1999-01-01
256551,Jaewoo,Peroz,1999-01-01
256576,Kolar,Boudaillier,1999-01-01
256583,Fatemeh,Servi,1999-01-01
256611,Godehard,Lally,1999-01-01
256617,Mohan,Alameldin,1999-01-01
256626,Yurii,Fortenbacher,1999-01-01
256629,Toong,Jiang,1999-01-01
256632,Qunsheng,Vingron,1999-01-01
256636,Mayuri,Hoppenstand,1999-01-01
256637,Udi,Madeira,1999-01-01
256648,Muzhong,Binkley,1999-01-01
256657,Terresa,Baumann,1999-01-01
256661,Moriyoshi,Talmor,1999-01-01
256664,Alejandra,Poupard,1999-01-01
256678,Quingbo,Gustavson,1999-01-01
256682,Troy,Imataki,1999-01-01
256701,Chikako,Veevers,1999-01-01
256702,Uli,Murrill,1999-01-01
256707,Breannda,Bain,1999-01-01
256727,Marin,Glowinski,1999-01-01
256728,Sajjan,Huxford,1999-01-01
256740,Marsal,Vanwelkenhuysen,1999-01-01
256743,King,Bhattacharjee,1999-01-01
256751,Boutros,Morris,1999-01-01
256764,Shirish,Merks,1999-01-01
256769,Shiv,Barbanera,1999-01-01
256772,Hiroyasu,Malinowski,1999-01-01
256783,Gonzalo,Bail,1999-01-01
256792,Kerryn,Merli,1999-01-01
256823,Divier,Bolsens,1999-01-01
256828,Wilmer,Ramaiah,1999-01-01
256834,Guozhong,Eickenmeyer,1999-01-01
256835,Ranga,Hofstetter,1999-01-01
256840,Bartek,Navazio,1999-01-01
256852,Shir,Tanemo,1999-01-01
256858,Fuqing,Strooper,1999-01-01
256863,Jahangir,Leonhardt,1999-01-01
256874,Rimli,Takanami,1999-01-01
256916,Suebskul,Anido,1999-01-01
256919,Suebskul,Crouzet,1999-01-01
256920,Martial,Salinas,1999-01-01
256929,Gadiel,Anguita,1999-01-01
256936,Maha,Redmiles,1999-01-01
256956,Golgen,Unno,1999-01-01
256961,Aksel,Farrar,1999-01-01
256969,Kazuhisa,Keohane,1999-01-01
256993,Martijn,Laurillard,1999-01-01
257004,Godehard,Lowrie,1999-01-01
257009,Jasminko,Zschoche,1999-01-01
257017,Margo,Rousseau,1999-01-01
257051,Remzi,Norsworthy,1999-01-01
257053,Nimmagadda,Emiris,1999-01-01
257073,Kagan,Schaar,1999-01-01
257078,Boaz,Siepmann,1999-01-01
257086,Xiaocheng,Ghalwash,1999-01-01
257097,Sudharsan,Zielinski,1999-01-01
257099,Nevin,Swan,1999-01-01
257103,Rildo,Fabrizio,1999-01-01
257127,Itzchak,Camarinopoulos,1999-01-01
257133,Jenwei,Gill,1999-01-01
257152,Phillip,Rosenbaum,1999-01-01
257154,Kazuhiro,Vrecion,1999-01-01
257189,Arlette,Tischendorf,1999-01-01
257200,Satosi,Cromarty,1999-01-01
257205,Menkae,Heydon,1999-01-01
257209,Tamiya,Huhdanpaa,1999-01-01
257217,Arco,Horswill,1999-01-01
257235,Serap,Suomi,1999-01-01
257262,Geraldo,Cusworth,1999-01-01
257264,Zhigen,Michaels,1999-01-01
257269,Rimon,Collette,1999-01-01
257270,Tomokazu,Muhlberg,1999-01-01
257274,Yagil,Perfilyeva,1999-01-01
257300,Nimmagadda,Taubenfeld,1999-01-01
257301,Zhenhua,Kampfer,1999-01-01
257302,Breannda,Steinauer,1999-01-01
257311,Bernardo,Cooke,1999-01-01
257322,Kotesh,Veldwijk,1999-01-01
257340,Gina,Feldmann,1999-01-01
257350,Kaijung,Bardell,1999-01-01
257357,Lidong,Gomatam,1999-01-01
257360,Honglan,Otillio,1999-01-01
257369,Prasadram,Nannarelli,1999-01-01
257376,Hyuncheol,Schwaller,1999-01-01
257395,Yishay,Navazio,1999-01-01
257401,Steve,Scallan,1999-01-01
257407,Evgueni,Speer,1999-01-01
257409,Yuuichi,Sanella,1999-01-01
257416,Elvis,Jullig,1999-01-01
257432,Honglan,Birjandi,1999-01-01
257435,Bangqing,Krybus,1999-01-01
257436,Arlette,Dahlbom,1999-01-01
257437,Valery,Menyhert,1999-01-01
257441,Munehiko,Maccarone,1999-01-01
257455,Maris,Dratva,1999-01-01
257467,Jacqueline,Hofmeyr,1999-01-01
257485,JoAnne,Schade,1999-01-01
257498,Taiji,Bharadwaj,1999-01-01
257501,Hilary,Bael,1999-01-01
257505,Eran,Conta,1999-01-01
257511,Younwoo,Luck,1999-01-01
257517,Salvador,Speckmann,1999-01-01
257526,Lalit,Ferretti,1999-01-01
257533,Suebskul,Brookner,1999-01-01
257537,Souichi,Segond,1999-01-01
257538,Marco,Bellmore,1999-01-01
257565,Ymte,Heyers,1999-01-01
257578,Ramachenga,Mersereau,1999-01-01
257617,Hideyuki,Markovitch,1999-01-01
257628,Luisa,Stille,1999-01-01
257630,Jongsuk,Neiman,1999-01-01
257640,Reinhard,Klyachko,1999-01-01
257652,Naftaly,Kirkerud,1999-01-01
257659,Danae,Kadhim,1999-01-01
257665,Keiichiro,Gide,1999-01-01
257667,Alagu,Dechter,1999-01-01
257671,Rayond,Buescher,1999-01-01
257677,Doowon,Bondorf,1999-01-01
257685,Siamak,Szilard,1999-01-01
257699,Gad,Zykh,1999-01-01
257705,Takushi,Jumpertz,1999-01-01
257733,Adin,Toyoshima,1999-01-01
257740,Jaewon,Merkl,1999-01-01
257793,Mitsuyuki,Kalafatis,1999-01-01
257797,Yongmin,Gecsei,1999-01-01
257798,Alselm,Samarati,1999-01-01
257802,Josyula,Vieri,1999-01-01
257804,Peer,Conte,1999-01-01
257817,Sanjay,Kaminger,1999-01-01
257828,Kristin,Iisaka,1999-01-01
257845,Uriel,Stafford,1999-01-01
257860,Shahar,Gill,1999-01-01
257863,Zhiwei,Niizuma,1999-01-01
257867,Masaki,Collette,1999-01-01
257876,Kiam,Isard,1999-01-01
257888,Zhensheng,Tiemann,1999-01-01
257907,Jacopo,Serdy,1999-01-01
257914,Garnet,Liedekerke,1999-01-01
