emp_no,first_name,last_name,to_date,title
287231,Yifei,Shiratori,9999-01-01,Senior Staff
287231,Yifei,Shiratori,1994-10-12,Staff
287233,Heping,Murthy,9999-01-01,Engineer
287237,Gully,Armand,1994-06-17,Engineer
287237,Gully,Armand,1999-08-10,Senior Engineer
287238,Yoshimitsu,Nooteboom,1995-10-25,Engineer
287238,Yoshimitsu,Nooteboom,9999-01-01,Senior Engineer
287245,Junsik,Angot,9999-01-01,Senior Staff
287247,Temple,Michaeli,2002-03-28,Engineer
287247,Temple,Michaeli,9999-01-01,Senior Engineer
287249,Richara,Gopalakrishnan,9999-01-01,Senior Staff
287249,Richara,Gopalakrishnan,1992-08-25,Staff
287250,Wayne,Aumann,1999-07-25,Engineer
287250,Wayne,Aumann,9999-01-01,Senior Engineer
287262,Sushant,Whitcomb,1986-03-18,Staff
287267,Lunjin,Cummings,2001-06-24,Engineer
287267,Lunjin,Cummings,9999-01-01,Senior Engineer
287284,Luisa,Camarinopoulos,9999-01-01,Senior Engineer
287287,Fen,Carrera,1995-01-20,Senior Engineer
287293,Gao,Rosch,9999-01-01,Senior Staff
287294,Aria,Vecchi,9999-01-01,Senior Staff
287294,Aria,Vecchi,1997-11-24,Staff
287302,Shawna,Tchuente,9999-01-01,Senior Staff
287302,Shawna,Tchuente,1994-07-22,Staff
287318,Nikolaos,Kossowski,9999-01-01,Engineer
287328,Ennio,Keustermans,1997-05-07,Engineer
287328,Ennio,Keustermans,9999-01-01,Senior Engineer
287331,Jolita,Casperson,1991-09-16,Engineer
287336,Ortrud,Morrow,2000-01-04,Technique Leader
287347,Noritoshi,Melton,9999-01-01,Senior Staff
287347,Noritoshi,Melton,1997-12-17,Staff
287355,Shir,Picht,1998-07-27,Senior Staff
287355,Shir,Picht,1996-03-27,Staff
287356,Uinam,Delgrossi,1998-11-20,Engineer
287356,Uinam,Delgrossi,9999-01-01,Senior Engineer
287358,Shridhar,Stanfel,1997-02-18,Engineer
287358,Shridhar,Stanfel,9999-01-01,Senior Engineer
287362,Pradeep,Negoita,1998-02-08,Engineer
287364,Qingxiang,Conta,2001-05-09,Staff
287370,Kwan,Kandlur,1995-04-24,Engineer
287370,Kwan,Kandlur,1996-02-14,Senior Engineer
287373,Mabry,Beznosov,9999-01-01,Engineer
287388,Zongyan,Mahnke,9999-01-01,Staff
287397,Martien,Pokrovskii,9999-01-01,Senior Staff
287406,Arra,Slutz,9999-01-01,Senior Staff
287406,Arra,Slutz,1994-11-16,Staff
287413,Xuedong,Kaminger,2002-07-20,Senior Staff
287413,Xuedong,Kaminger,1995-07-10,Staff
287417,Xiahua,Monkewich,1991-11-25,Assistant Engineer
287423,DAIDA,Pashtan,9999-01-01,Senior Engineer
287437,Kristinn,Salinas,1999-10-14,Engineer
287437,Kristinn,Salinas,9999-01-01,Senior Engineer
287439,Teunis,Radhakrishnan,9999-01-01,Staff
287446,Abdelaziz,Krichel,9999-01-01,Engineer
287462,Piyawadee,Gomatam,9999-01-01,Senior Engineer
287501,Danai,Thebaut,9999-01-01,Senior Staff
287501,Danai,Thebaut,1994-01-25,Staff
287505,Neelam,Orlowska,1996-03-10,Engineer
287505,Neelam,Orlowska,9999-01-01,Senior Engineer
287507,Muneo,Plump,1996-05-23,Engineer
287507,Muneo,Plump,9999-01-01,Senior Engineer
287512,Guadalupe,Bashian,1993-10-17,Engineer
287512,Guadalupe,Bashian,9999-01-01,Senior Engineer
287514,Nagui,Kamber,9999-01-01,Staff
287518,Chinhyun,McConalogue,9999-01-01,Senior Staff
287518,Chinhyun,McConalogue,1992-05-11,Staff
287519,Shunichi,Marciano,9999-01-01,Senior Staff
287519,Shunichi,Marciano,2000-03-26,Staff
287552,Idoia,Hockney,9999-01-01,Senior Staff
287552,Idoia,Hockney,1993-02-04,Staff
287556,Sachar,Furedi,9999-01-01,Senior Staff
287556,Sachar,Furedi,1993-03-19,Staff
287585,Kwangyoen,Heinisuo,1993-08-17,Engineer
287585,Kwangyoen,Heinisuo,9999-01-01,Senior Engineer
287598,Bader,Jiang,9999-01-01,Senior Staff
287598,Bader,Jiang,1996-09-25,Staff
287600,Rajmohan,Vieth,1997-10-07,Senior Staff
287600,Rajmohan,Vieth,1996-07-22,Staff
287604,Mong,Spieker,9999-01-01,Senior Staff
287604,Mong,Spieker,2001-03-13,Staff
287605,Masanao,Hebden,9999-01-01,Senior Engineer
287608,Eberhardt,Picco,9999-01-01,Assistant Engineer
287613,Navid,Magalhaes,9999-01-01,Senior Staff
287613,Navid,Magalhaes,1999-02-26,Staff
287624,Francesca,Ambroszkiewicz,9999-01-01,Senior Staff
287624,Francesca,Ambroszkiewicz,1995-12-22,Staff
287635,Jagoda,Kamber,9999-01-01,Engineer
287640,Aria,Panienski,9999-01-01,Senior Staff
287640,Aria,Panienski,1997-12-10,Staff
287641,Yuriy,Riexinger,1997-03-31,Engineer
287641,Yuriy,Riexinger,9999-01-01,Senior Engineer
287646,Otilia,Etalle,2002-04-11,Engineer
287646,Otilia,Etalle,9999-01-01,Senior Engineer
287658,Zhenbing,Weiland,1992-04-27,Engineer
287658,Zhenbing,Weiland,2002-02-11,Senior Engineer
287664,Guther,Clemencon,1999-09-24,Staff
287665,Shalesh,Snyers,9999-01-01,Technique Leader
287666,Jaber,Aloia,9999-01-01,Senior Staff
287666,Jaber,Aloia,1997-07-22,Staff
287675,Mark,Baak,1993-02-01,Engineer
287675,Mark,Baak,9999-01-01,Senior Engineer
287679,Krister,Hebert,1993-06-08,Engineer
287679,Krister,Hebert,9999-01-01,Senior Engineer
287680,Youssef,Rande,9999-01-01,Senior Staff
287680,Youssef,Rande,2000-11-02,Staff
287687,Francoise,Genin,1995-02-13,Engineer
287687,Francoise,Genin,9999-01-01,Senior Engineer
287696,Jouko,Eiter,9999-01-01,Staff
287711,Amabile,Jansch,9999-01-01,Staff
287714,Sachem,Lammel,1998-04-15,Technique Leader
287716,Babette,Molberg,9999-01-01,Senior Staff
287716,Babette,Molberg,1993-06-06,Staff
287717,Inderjeet,Mullainathan,1999-09-18,Assistant Engineer
287717,Inderjeet,Mullainathan,9999-01-01,Engineer
287721,Nirmal,Emden,9999-01-01,Senior Staff
287721,Nirmal,Emden,1990-11-06,Staff
287723,Subhada,Fontet,9999-01-01,Senior Staff
287723,Subhada,Fontet,1995-07-30,Staff
287744,Woody,Hemaspaandra,2000-12-15,Senior Engineer
287745,Keiichiro,Bonifati,1993-03-03,Staff
287749,Xinyu,Boudaillier,1995-06-09,Senior Staff
287761,Patricia,Pargaonkar,9999-01-01,Staff
287769,Tianruo,Dratva,9999-01-01,Senior Staff
287769,Tianruo,Dratva,1994-11-04,Staff
287776,Yuping,Tyugu,1991-03-31,Engineer
287776,Yuping,Tyugu,9999-01-01,Senior Engineer
287778,Krisda,Suomi,9999-01-01,Senior Staff
287793,Tadahiko,Kavanagh,2001-01-10,Senior Staff
287793,Tadahiko,Kavanagh,1995-02-22,Staff
287796,Youssef,Tsukune,1997-01-30,Engineer
287796,Youssef,Tsukune,2000-09-04,Senior Engineer
287803,Felicidad,Waymire,1996-04-28,Assistant Engineer
287803,Felicidad,Waymire,9999-01-01,Engineer
287805,Yongmin,Lampe,1999-01-28,Staff
287812,Anwar,Brizzi,9999-01-01,Engineer
287815,Huiqun,Rodham,9999-01-01,Senior Engineer
287824,Yechezkel,Zaccaria,9999-01-01,Technique Leader
287830,Wuxu,Sullins,9999-01-01,Senior Engineer
287837,Nobuyoshi,Businaro,9999-01-01,Senior Engineer
287838,Sailaja,Lanteri,9999-01-01,Senior Staff
287838,Sailaja,Lanteri,1999-06-17,Staff
287839,Teunis,Tyugu,1996-10-03,Assistant Engineer
287839,Teunis,Tyugu,9999-01-01,Engineer
287845,Vojin,Farrar,9999-01-01,Senior Staff
287845,Vojin,Farrar,1995-02-22,Staff
287848,Chaosheng,Stroustrup,2000-08-13,Engineer
287848,Chaosheng,Stroustrup,9999-01-01,Senior Engineer
287876,Yinlin,Hardjono,9999-01-01,Senior Staff
287876,Yinlin,Hardjono,1995-12-09,Staff
287877,Duro,Trumbly,1990-11-17,Assistant Engineer
287877,Duro,Trumbly,1995-11-17,Engineer
287877,Duro,Trumbly,9999-01-01,Senior Engineer
287878,Masoud,Gihr,1995-11-26,Engineer
287878,Masoud,Gihr,9999-01-01,Senior Engineer
287886,Boaz,Khalid,9999-01-01,Senior Staff
287886,Boaz,Khalid,1992-04-19,Staff
287900,Steve,Busillo,9999-01-01,Senior Staff
287900,Steve,Busillo,1997-03-10,Staff
287901,Selwyn,Huxford,9999-01-01,Senior Engineer
287908,Masaki,Zirintsis,1993-07-19,Engineer
287908,Masaki,Zirintsis,9999-01-01,Senior Engineer
287917,Barry,Rindone,9999-01-01,Senior Engineer
287929,Turgut,Pews,1992-07-28,Technique Leader
287931,Sariel,Tsukuda,2001-06-01,Senior Staff
287931,Sariel,Tsukuda,1995-01-29,Staff
287947,Wanqing,Anily,9999-01-01,Senior Staff
287947,Wanqing,Anily,1990-09-30,Staff
287956,Alenka,Schwaller,9999-01-01,Senior Staff
287956,Alenka,Schwaller,1994-05-20,Staff
287966,Danel,Hainaut,1999-10-28,Engineer
287966,Danel,Hainaut,9999-01-01,Senior Engineer
287976,Aria,Huttel,9999-01-01,Engineer
287982,Stepehn,Akaboshi,9999-01-01,Assistant Engineer
287985,Uzi,Horswill,9999-01-01,Senior Staff
287985,Uzi,Horswill,1994-02-20,Staff
287986,Conrado,Fortenbacher,1994-04-26,Engineer
287986,Conrado,Fortenbacher,9999-01-01,Senior Engineer
287988,Mohua,Pintelas,9999-01-01,Staff
287995,Lijia,Stentiford,1988-04-13,Assistant Engineer
287996,Geraldo,Siprelle,1998-05-25,Engineer
287996,Geraldo,Siprelle,9999-01-01,Senior Engineer
288000,Oscal,Denti,9999-01-01,Senior Staff
288000,Oscal,Denti,1993-01-07,Staff
288004,Saeed,Templeman,9999-01-01,Assistant Engineer
288011,Naftali,Veccia,9999-01-01,Senior Engineer
288014,Nitsan,Ranft,2000-01-31,Engineer
288014,Nitsan,Ranft,9999-01-01,Senior Engineer
288027,Michaela,Gide,9999-01-01,Senior Engineer
288032,Gaurav,Fontet,1995-08-17,Engineer
288032,Gaurav,Fontet,9999-01-01,Senior Engineer
288050,Teiji,Peek,2000-07-16,Engineer
288050,Teiji,Peek,9999-01-01,Senior Engineer
288051,Murthy,Thibadeau,9999-01-01,Senior Staff
288051,Murthy,Thibadeau,1996-04-12,Staff
288057,Alejandro,Ozeri,1991-01-12,Engineer
288057,Alejandro,Ozeri,9999-01-01,Senior Engineer
288071,Supot,Shanbhogue,2000-09-09,Senior Staff
288071,Supot,Shanbhogue,1995-09-18,Staff
288074,Hugo,Rosis,9999-01-01,Senior Engineer
288075,Nectarios,Aloia,9999-01-01,Technique Leader
288099,Xiaoqiu,Huttel,9999-01-01,Senior Staff
288099,Xiaoqiu,Huttel,2001-07-25,Staff
288115,Xinyu,Bahl,9999-01-01,Senior Engineer
288136,Chiranjit,Thisen,1998-03-20,Engineer
288136,Chiranjit,Thisen,9999-01-01,Senior Engineer
288138,Iara,Tetzlaff,9999-01-01,Senior Staff
288138,Iara,Tetzlaff,2000-11-04,Staff
288144,Youngkon,Pehl,2002-01-17,Assistant Engineer
288144,Youngkon,Pehl,9999-01-01,Engineer
288156,Barry,Borstler,9999-01-01,Senior Staff
288161,Kellyn,Luck,9999-01-01,Staff
288168,Akeno,Juneja,9999-01-01,Senior Staff
288172,Perla,Hasham,9999-01-01,Senior Engineer
288185,Remmert,Prochazka,1995-03-15,Senior Staff
288185,Remmert,Prochazka,1994-12-20,Staff
288195,Shooichi,Morrey,9999-01-01,Senior Engineer
288202,Heekeun,Yavatkar,9999-01-01,Senior Staff
288202,Heekeun,Yavatkar,1990-05-15,Staff
288206,Jouni,Tiemann,9999-01-01,Senior Staff
288209,Elvia,Baez,9999-01-01,Staff
288220,Kish,Kermarrec,1994-11-26,Engineer
288220,Kish,Kermarrec,9999-01-01,Senior Engineer
288223,Francesca,Nollmann,9999-01-01,Senior Engineer
288229,Shigeo,Clouatre,1999-02-08,Staff
288234,Zhiwei,Weiland,9999-01-01,Senior Staff
288246,Candida,Klassen,1995-12-18,Engineer
288246,Candida,Klassen,9999-01-01,Senior Engineer
288260,Brigham,Trogemann,1989-05-18,Staff
288265,Angus,Budinsky,1998-12-05,Engineer
288265,Angus,Budinsky,9999-01-01,Senior Engineer
288274,Selwyn,Alblas,9999-01-01,Senior Staff
288274,Selwyn,Alblas,1993-06-15,Staff
288301,Youjian,Marchesini,9999-01-01,Senior Staff
288301,Youjian,Marchesini,1991-11-08,Staff
288304,Shan,Majewski,9999-01-01,Senior Staff
288304,Shan,Majewski,1994-11-13,Staff
288312,Filipe,Baba,1998-04-16,Engineer
288312,Filipe,Baba,9999-01-01,Senior Engineer
288318,Tiina,Naudin,1995-09-26,Engineer
288318,Tiina,Naudin,9999-01-01,Senior Engineer
288319,Srinidhi,Kaminger,9999-01-01,Staff
288320,Anwar,Cooke,1993-12-25,Assistant Engineer
288322,Shahab,Bardell,9999-01-01,Senior Engineer
288332,Sibyl,Douceur,9999-01-01,Senior Staff
288332,Sibyl,Douceur,1999-11-30,Staff
288335,Anyuan,Covnot,1989-07-01,Assistant Engineer
288336,Shahaf,Broder,9999-01-01,Senior Engineer
288339,Godehard,Takanami,9999-01-01,Staff
288340,Moheb,Rosin,1997-01-06,Staff
288341,Aris,Koshiba,9999-01-01,Senior Engineer
288345,Tuval,Lamparter,9999-01-01,Senior Staff
288354,Owen,Georgatos,9999-01-01,Senior Staff
288354,Owen,Georgatos,1994-11-23,Staff
288369,Eran,Streng,1995-01-19,Senior Staff
288369,Eran,Streng,1992-03-19,Staff
288381,George,Schusler,1992-03-22,Engineer
288381,George,Schusler,9999-01-01,Senior Engineer
288384,Magy,Maksimenko,1992-03-26,Engineer
288384,Magy,Maksimenko,9999-01-01,Senior Engineer
288386,Insup,Hettesheimer,1994-11-26,Engineer
288386,Insup,Hettesheimer,9999-01-01,Senior Engineer
288389,Guther,Pietracaprina,1996-10-27,Staff
288393,Bernd,Lakshmanan,9999-01-01,Senior Staff
288403,Martina,Ossenbruggen,1997-11-21,Engineer
288403,Martina,Ossenbruggen,9999-01-01,Senior Engineer
288406,Wayne,Nannarelli,1991-10-25,Technique Leader
288430,Rafael,Shrader,9999-01-01,Staff
288436,Tuval,Heinisuo,1993-01-11,Senior Staff
288436,Tuval,Heinisuo,1992-08-17,Staff
288452,Aria,Wrigley,1993-06-04,Staff
288456,Mariusz,Munck,1993-12-21,Assistant Engineer
288456,Mariusz,Munck,1998-12-21,Engineer
288456,Mariusz,Munck,9999-01-01,Senior Engineer
288461,Nathan,Madeira,2002-04-25,Senior Staff
288461,Nathan,Madeira,2002-04-15,Staff
288482,Khoa,Gurbaxani,1999-05-26,Staff
288485,Nigel,Rosenbaum,9999-01-01,Senior Engineer
288491,Sverrir,Moffat,1993-02-19,Engineer
288491,Sverrir,Moffat,9999-01-01,Senior Engineer
288511,Bezalel,Decleir,9999-01-01,Senior Staff
288511,Bezalel,Decleir,1994-10-26,Staff
288514,Dines,Potthoff,1994-12-27,Engineer
288514,Dines,Potthoff,9999-01-01,Senior Engineer
288538,Pintsang,Bernini,1995-08-03,Senior Engineer
288540,Uli,Camarinopoulos,1992-08-02,Engineer
288540,Uli,Camarinopoulos,9999-01-01,Senior Engineer
288552,Xianlong,Swist,9999-01-01,Senior Staff
288552,Xianlong,Swist,1999-01-30,Staff
288557,Ingmar,Vidya,9999-01-01,Senior Staff
288557,Ingmar,Vidya,1994-12-27,Staff
288562,Yinlin,Stamatiou,1999-03-20,Senior Engineer
288573,Shir,Bruckman,1991-09-15,Engineer
288573,Shir,Bruckman,1995-11-25,Senior Engineer
288574,Fayez,Paludetto,9999-01-01,Senior Staff
288574,Fayez,Paludetto,1992-01-14,Staff
288575,Lunjin,Lindenbaum,1994-10-25,Engineer
288575,Lunjin,Lindenbaum,9999-01-01,Senior Engineer
288577,Shin,Granlund,9999-01-01,Engineer
288578,Boguslaw,Birrer,9999-01-01,Senior Staff
288578,Boguslaw,Birrer,1993-05-17,Staff
288581,Chirstian,Granlund,9999-01-01,Senior Staff
288581,Chirstian,Granlund,1996-10-01,Staff
288585,Pragnesh,Veccia,9999-01-01,Senior Staff
288585,Pragnesh,Veccia,1994-12-26,Staff
288588,Aiichiro,Toyoshima,1998-04-12,Engineer
288588,Aiichiro,Toyoshima,9999-01-01,Senior Engineer
288590,Hailing,Reeken,9999-01-01,Senior Staff
288595,Basant,Boissier,1993-02-26,Engineer
288598,Gregory,Range,9999-01-01,Senior Staff
288598,Gregory,Range,1993-10-12,Staff
288610,Ortrud,Zuberek,1994-11-30,Engineer
288610,Ortrud,Zuberek,9999-01-01,Senior Engineer
288615,Florian,Merks,9999-01-01,Senior Engineer
288617,Tsutomu,Beeson,1994-12-05,Engineer
288617,Tsutomu,Beeson,9999-01-01,Senior Engineer
288634,Chenyi,Kobara,1992-06-24,Engineer
288634,Chenyi,Kobara,9999-01-01,Senior Engineer
288637,Lene,Openshaw,1993-03-04,Engineer
288637,Lene,Openshaw,9999-01-01,Senior Engineer
288639,Shooichi,Rehfuss,9999-01-01,Senior Staff
288641,Xiahua,Thisen,9999-01-01,Senior Staff
288641,Xiahua,Thisen,1994-10-22,Staff
288658,Giordano,Halloran,9999-01-01,Senior Staff
288658,Giordano,Halloran,1995-03-16,Staff
288681,Thodoros,Showalter,2000-03-06,Engineer
288681,Thodoros,Showalter,9999-01-01,Senior Engineer
288684,Gou,Papastamatiou,2002-05-27,Senior Staff
288686,Christophe,Naudin,1995-01-18,Engineer
288698,Abdelwaheb,Penz,9999-01-01,Technique Leader
288705,Carrsten,Farrag,2000-12-01,Engineer
288705,Carrsten,Farrag,9999-01-01,Senior Engineer
288713,Guttorm,Marciano,9999-01-01,Engineer
288716,Ulises,Xiaoshan,9999-01-01,Senior Staff
288720,Lein,Leuchs,1994-10-04,Engineer
288720,Lein,Leuchs,9999-01-01,Senior Engineer
288721,Ohad,Panwar,1993-06-10,Assistant Engineer
288721,Ohad,Panwar,1999-06-10,Engineer
288721,Ohad,Panwar,9999-01-01,Senior Engineer
288730,Junsik,Akiyama,9999-01-01,Senior Staff
288730,Junsik,Akiyama,1993-02-14,Staff
288732,Tesuro,Landherr,1997-03-07,Engineer
288732,Tesuro,Landherr,9999-01-01,Senior Engineer
288746,Leif,Morrin,9999-01-01,Senior Engineer
288753,Guther,Bondorf,9999-01-01,Senior Engineer
288755,Badri,Buescher,9999-01-01,Staff
288768,Khosrow,Lindenbaum,9999-01-01,Technique Leader
288776,Akeno,Baca,9999-01-01,Senior Staff
288776,Akeno,Baca,1995-07-12,Staff
288784,Inderjeet,Matzen,2001-10-24,Engineer
288784,Inderjeet,Matzen,9999-01-01,Senior Engineer
288789,Alejandra,Lanphier,9999-01-01,Senior Staff
288789,Alejandra,Lanphier,1999-08-29,Staff
288790,Cristinel,Puppo,9999-01-01,Senior Staff
288801,Otmar,Birge,9999-01-01,Senior Staff
288801,Otmar,Birge,1993-10-30,Staff
288807,Houman,Yamaashi,9999-01-01,Senior Staff
288807,Houman,Yamaashi,1994-03-15,Staff
288812,Cristinel,Deverell,2002-07-26,Senior Staff
288813,Licheng,Noriega,9999-01-01,Senior Staff
288815,Akhilish,Benner,1998-04-29,Engineer
288840,Pohua,Christ,1989-04-11,Senior Staff
288841,Sajjad,Merlo,1993-09-14,Staff
288847,Guenter,Kalafatis,9999-01-01,Senior Staff
288847,Guenter,Kalafatis,1994-08-25,Staff
288863,Huai,Sundgren,9999-01-01,Senior Staff
288863,Huai,Sundgren,1995-03-15,Staff
288877,Niclas,Demizu,9999-01-01,Senior Staff
288880,Chuanyi,Gammage,1993-09-01,Engineer
288880,Chuanyi,Gammage,9999-01-01,Senior Engineer
288896,Uinam,Uludag,2002-03-08,Engineer
288896,Uinam,Uludag,9999-01-01,Senior Engineer
288897,Venkatesan,Valtorta,1993-02-06,Engineer
288897,Venkatesan,Valtorta,9999-01-01,Senior Engineer
288899,Shawna,Quadeer,9999-01-01,Senior Staff
288899,Shawna,Quadeer,1991-10-06,Staff
288905,Kazuhito,Biran,1992-08-13,Engineer
288905,Kazuhito,Biran,9999-01-01,Senior Engineer
288913,Shan,Chenoweth,1999-03-18,Technique Leader
288925,Kiam,Giveon,9999-01-01,Senior Staff
288925,Kiam,Giveon,1996-06-24,Staff
288942,Xiadong,Ramalingam,9999-01-01,Senior Staff
288949,Munehiro,Munoz,9999-01-01,Senior Engineer
288967,Mantis,Erbe,9999-01-01,Senior Staff
288967,Mantis,Erbe,2000-07-24,Staff
288973,Xinyu,Kaiser,9999-01-01,Senior Staff
288973,Xinyu,Kaiser,1995-08-07,Staff
288978,Mitsuyuki,Kuzuoka,1996-10-01,Engineer
288978,Mitsuyuki,Kuzuoka,9999-01-01,Senior Engineer
288992,Gregory,Granlund,9999-01-01,Senior Staff
289013,Quingbo,Panangaden,1992-02-05,Engineer
289013,Quingbo,Panangaden,9999-01-01,Senior Engineer
289022,Bowen,Czap,1999-02-05,Senior Staff
289022,Bowen,Czap,1993-07-06,Staff
289025,Feixiong,Fordan,9999-01-01,Staff
289032,Danny,Asrin,9999-01-01,Senior Staff
289032,Danny,Asrin,1994-12-31,Staff
289034,Arra,Cappelletti,1996-11-15,Engineer
289034,Arra,Cappelletti,9999-01-01,Senior Engineer
289042,Ayakannu,Shimshoni,1991-08-08,Engineer
289054,Youjian,Hutton,9999-01-01,Senior Engineer
289057,Eishiro,Theuretzbacher,1990-08-08,Staff
289071,Pranjal,Rajala,1994-03-25,Technique Leader
289079,Xiaobin,Montemayor,1992-02-27,Engineer
289079,Xiaobin,Montemayor,9999-01-01,Senior Engineer
289086,Juichirou,Barreiro,1999-10-04,Senior Staff
289086,Juichirou,Barreiro,1992-11-08,Staff
289092,Mantis,Strandh,9999-01-01,Technique Leader
289097,Willard,Pews,1992-04-07,Engineer
289097,Willard,Pews,9999-01-01,Senior Engineer
289100,Selwyn,Marquardt,9999-01-01,Technique Leader
289101,Xiaoqiu,Chaudhuri,2000-02-20,Senior Engineer
289103,Francesca,Openshaw,1993-04-09,Engineer
289103,Francesca,Openshaw,9999-01-01,Senior Engineer
289107,Holgard,Luef,9999-01-01,Senior Staff
289107,Holgard,Luef,2001-08-18,Staff
289110,Hideo,Sudbeck,9999-01-01,Senior Staff
289110,Hideo,Sudbeck,1993-04-19,Staff
289111,Jinxi,Suri,9999-01-01,Senior Staff
289114,Vidar,Gunderson,1994-03-15,Engineer
289114,Vidar,Gunderson,9999-01-01,Senior Engineer
289124,Miquel,Schwartzbauer,9999-01-01,Senior Staff
289124,Miquel,Schwartzbauer,2000-11-15,Staff
289134,Uinam,Engberts,9999-01-01,Engineer
289150,Zengping,Sommen,2001-04-01,Engineer
289150,Zengping,Sommen,9999-01-01,Senior Engineer
289153,Shigeichiro,Molenaar,1994-07-19,Assistant Engineer
289153,Shigeichiro,Molenaar,9999-01-01,Engineer
289154,Menkae,Fendler,1995-03-01,Engineer
289154,Menkae,Fendler,9999-01-01,Senior Engineer
289159,Yunming,Cyre,9999-01-01,Staff
289170,Taizo,Aloia,1993-04-26,Engineer
289170,Taizo,Aloia,9999-01-01,Senior Engineer
289172,Valeska,Angiulli,1992-05-31,Engineer
289172,Valeska,Angiulli,9999-01-01,Senior Engineer
289173,Doowon,Valtorta,9999-01-01,Senior Staff
289173,Doowon,Valtorta,1992-12-07,Staff
289182,Gio,Nicolson,9999-01-01,Senior Staff
289182,Gio,Nicolson,2002-07-31,Staff
289189,Xiaocheng,Gide,9999-01-01,Senior Staff
289189,Xiaocheng,Gide,1996-04-13,Staff
289220,Mang,Ranon,9999-01-01,Engineer
289232,Miyeon,Simmen,9999-01-01,Senior Staff
289232,Miyeon,Simmen,2002-02-04,Staff
289278,Nechama,Luit,9999-01-01,Senior Engineer
289279,Ziva,Pelz,9999-01-01,Staff
289281,Basant,Mondadori,1992-04-02,Engineer
289281,Basant,Mondadori,9999-01-01,Senior Engineer
289285,Mohua,Miake,9999-01-01,Technique Leader
289286,Qunsheng,Heuser,9999-01-01,Senior Staff
289288,Serif,Makrucki,1995-02-24,Engineer
289288,Serif,Makrucki,1996-05-02,Senior Engineer
289295,Shuzo,Barriga,9999-01-01,Senior Staff
289302,Mani,Lampe,9999-01-01,Senior Staff
289302,Mani,Lampe,1994-06-25,Staff
289328,Arch,Hertweck,1993-06-28,Engineer
289328,Arch,Hertweck,9999-01-01,Senior Engineer
289332,Youjian,Esteva,9999-01-01,Engineer
289348,Indrajit,Jervis,9999-01-01,Senior Staff
289348,Indrajit,Jervis,1995-08-19,Staff
289350,Xudong,Kabayashi,9999-01-01,Senior Staff
289350,Xudong,Kabayashi,1992-04-04,Staff
289351,Pragnesh,Plump,1996-03-05,Engineer
289351,Pragnesh,Plump,9999-01-01,Senior Engineer
289353,Nikolaos,Winter,9999-01-01,Senior Staff
289356,Yuqun,Kobuchi,9999-01-01,Senior Staff
289356,Yuqun,Kobuchi,1994-10-23,Staff
289357,Anoosh,Marletta,9999-01-01,Senior Staff
289357,Anoosh,Marletta,1991-12-18,Staff
289366,Owen,Binding,1994-11-28,Engineer
289366,Owen,Binding,9999-01-01,Senior Engineer
289368,Yaghout,Zuberek,1990-06-21,Engineer
289368,Yaghout,Zuberek,9999-01-01,Senior Engineer
289388,Mrinalini,Pusterhofer,9999-01-01,Technique Leader
289389,Adhemar,Suomi,2001-09-27,Senior Staff
289389,Adhemar,Suomi,1990-03-26,Staff
289393,Koichi,Schonegge,1995-01-29,Engineer
289393,Koichi,Schonegge,9999-01-01,Senior Engineer
289419,Kenroku,Ozeri,9999-01-01,Senior Staff
289419,Kenroku,Ozeri,2001-02-28,Staff
289421,Cordelia,Decleir,1994-05-27,Staff
289433,Demos,Maquelin,9999-01-01,Senior Staff
289433,Demos,Maquelin,1992-01-29,Staff
289436,Hidekazu,Anguita,1991-02-25,Engineer
289436,Hidekazu,Anguita,9999-01-01,Senior Engineer
289438,Karlis,Takanami,1992-09-12,Senior Engineer
289445,Bedir,Shackel,1999-03-12,Senior Staff
289456,Kazuhisa,Neiman,9999-01-01,Engineer
289461,Sergi,Anandan,9999-01-01,Engineer
289462,Takahira,Hegner,9999-01-01,Technique Leader
